strategy,tf,entry_time,exit_time,bars,net_bps,gross_bps,cost_bps
ZBandEURCHFH1,H1,2021-11-04 10:00:00,2021-11-05 07:00:00,15,15.233738833295895,16.190020855737682,0.956282022441787
ZBandEURCHFH1,H1,2021-11-08 12:00:00,2021-11-09 03:00:00,9,17.238333363089655,17.996202687118743,0.7578693240290886
ZBandEURCHFH1,H1,2021-11-09 18:00:00,2021-11-11 09:00:00,23,-5.970865946406281,-4.750033659414229,1.2208322869920516
ZBandEURCHFH1,H1,2021-11-17 17:00:00,2021-11-18 16:00:00,17,2.272082435519607,3.29450202409896,1.022419588579353
ZBandEURCHFH1,H1,2021-11-19 11:00:00,2021-11-22 15:00:00,22,5.404563270668589,6.592326774591857,1.1877635039232683
ZBandEURCHFH1,H1,2021-11-24 18:00:00,2021-11-25 14:00:00,9,17.90125836429868,18.659127688327768,0.7578693240290886
ZBandEURCHFH1,H1,2021-11-26 09:00:00,2021-11-29 10:00:00,21,3.2657381686698184,4.420432889524304,1.1546947208544855
ZBandEURCHFH1,H1,2021-12-06 17:00:00,2021-12-07 09:00:00,8,29.191848350441333,29.91664889140164,0.7248005409603056
ZBandEURCHFH1,H1,2021-12-16 11:00:00,2021-12-16 15:00:00,4,30.557064438323245,31.149589847008418,0.5925254086851732
ZBandEURCHFH1,H1,2021-12-20 03:00:00,2021-12-20 09:00:00,3,15.828246145086544,16.387702770702933,0.5594566256163902
ZBandEURCHFH1,H1,2021-12-23 15:00:00,2021-12-31 14:00:00,45,-28.210243225082564,-26.261897710577287,1.948345514505279
ZBandEURCHFH1,H1,2022-01-05 19:00:00,2022-01-12 09:00:00,61,-106.12354240283484,-103.64609635922903,2.477446043605808
ZBandEURCHFH1,H1,2022-01-12 17:00:00,2022-01-17 01:00:00,39,-1.0205145256366295,0.729418290455951,1.7499328160925804
ZBandEURCHFH1,H1,2022-01-18 15:00:00,2022-01-19 13:00:00,18,-15.111034883218444,-14.055546511570308,1.0554883716481362
ZBandEURCHFH1,H1,2022-01-21 02:00:00,2022-01-24 01:00:00,20,-13.976610547533436,-12.854984609747733,1.1216259377857023
ZBandEURCHFH1,H1,2022-01-24 12:00:00,2022-01-24 15:00:00,3,37.598064782259925,38.15752140787632,0.5594566256163902
ZBandEURCHFH1,H1,2022-01-31 07:00:00,2022-02-01 04:00:00,15,-4.015555718969857,-3.05927369652807,0.956282022441787
ZBandEURCHFH1,H1,2022-02-03 15:00:00,2022-02-07 07:00:00,31,-94.38375302727755,-92.89837047573523,1.4853825515423162
ZBandEURCHFH1,H1,2022-02-08 09:00:00,2022-02-08 15:00:00,6,23.031887496328956,23.690550471151695,0.6586629748227394
ZBandEURCHFH1,H1,2022-02-10 17:00:00,2022-02-11 00:00:00,5,38.0580492147725,38.68364340652646,0.6255941917539564
ZBandEURCHFH1,H1,2022-02-11 20:00:00,2022-02-15 08:00:00,27,-11.718778318129086,-10.365670898861902,1.3531074192671837
ZBandEURCHFH1,H1,2022-02-15 17:00:00,2022-02-16 14:00:00,10,27.480564687444,28.271502794541874,0.7909381070978717
ZBandEURCHFH1,H1,2022-02-17 05:00:00,2022-02-18 01:00:00,16,9.659010433466632,10.648361238977202,0.9893508055105701
ZBandEURCHFH1,H1,2022-02-18 18:00:00,2022-02-21 05:00:00,6,24.029340170795933,24.688003145618673,0.6586629748227394
ZBandEURCHFH1,H1,2022-02-21 12:00:00,2022-02-22 08:00:00,15,-7.703617634181395,-6.747335611739608,0.956282022441787
ZBandEURCHFH1,H1,2022-02-23 17:00:00,2022-02-24 18:00:00,22,-37.21794884750718,-36.03018534358391,1.1877635039232683
ZBandEURCHFH1,H1,2022-02-25 14:00:00,2022-02-27 23:00:00,6,51.8323276891566,52.49099066397934,0.6586629748227394
ZBandEURCHFH1,H1,2022-03-04 13:00:00,2022-03-07 09:00:00,18,-7.955711095086183,-6.9002227234380475,1.0554883716481362
ZBandEURCHFH1,H1,2022-03-07 14:00:00,2022-03-10 08:00:00,59,-154.01344242332974,-151.60213394586148,2.411308477468242
ZBandEURCHFH1,H1,2022-03-11 19:00:00,2022-03-14 00:00:00,3,36.47958490312437,37.03904152874076,0.5594566256163902
ZBandEURCHFH1,H1,2022-03-14 17:00:00,2022-03-16 00:00:00,24,-33.34309958944134,-32.0891985193805,1.2539010700608346
ZBandEURCHFH1,H1,2022-03-16 12:00:00,2022-03-18 01:00:00,29,-33.87606166640536,-32.45681668100061,1.41924498540475
ZBandEURCHFH1,H1,2022-03-18 10:00:00,2022-03-22 02:00:00,28,-39.45156440026899,-38.065388197933025,1.386176202335967
ZBandEURCHFH1,H1,2022-03-23 06:00:00,2022-03-23 07:00:00,1,21.62904015926113,22.122359218739955,0.4933190594788241
ZBandEURCHFH1,H1,2022-03-23 15:00:00,2022-03-24 15:00:00,20,-6.032600335559455,-4.910974397773753,1.1216259377857023
ZBandEURCHFH1,H1,2022-03-28 10:00:00,2022-03-29 03:00:00,14,15.051751497155502,15.974964736528506,0.9232132393730039
ZBandEURCHFH1,H1,2022-03-29 11:00:00,2022-03-30 09:00:00,17,15.58023019576082,16.602649784340173,1.022419588579353
ZBandEURCHFH1,H1,2022-03-31 11:00:00,2022-04-01 13:00:00,21,-27.385618069676227,-26.23092334882174,1.1546947208544855
ZBandEURCHFH1,H1,2022-04-04 14:00:00,2022-04-06 06:00:00,30,-12.914496599760735,-11.462182831287201,1.452313768473533
ZBandEURCHFH1,H1,2022-04-06 09:00:00,2022-04-07 07:00:00,17,24.141885203322907,25.16430479190226,1.022419588579353
ZBandEURCHFH1,H1,2022-04-11 02:00:00,2022-04-11 13:00:00,11,18.285163223127906,19.10917011329456,0.8240068901666547
ZBandEURCHFH1,H1,2022-04-11 17:00:00,2022-04-13 11:00:00,35,-9.791198234691368,-8.17354055087392,1.6176576838174483
ZBandEURCHFH1,H1,2022-04-13 16:00:00,2022-04-14 13:00:00,17,-1.3137214926701302,-0.2913019040907772,1.022419588579353
ZBandEURCHFH1,H1,2022-04-19 09:00:00,2022-04-20 11:00:00,22,-23.159587504025485,-21.971824000102217,1.1877635039232683
ZBandEURCHFH1,H1,2022-04-21 08:00:00,2022-04-22 06:00:00,20,-0.6418893042638769,0.47973663352182533,1.1216259377857023
ZBandEURCHFH1,H1,2022-04-25 08:00:00,2022-04-26 03:00:00,16,0.6446288543406439,1.633979659851214,0.9893508055105701
ZBandEURCHFH1,H1,2022-04-26 13:00:00,2022-04-27 03:00:00,11,27.3370343926248,28.161041282791455,0.8240068901666547
ZBandEURCHFH1,H1,2022-04-29 11:00:00,2022-04-29 13:00:00,2,30.531970888515453,31.05835873106306,0.5263878425476072
ZBandEURCHFH1,H1,2022-05-04 14:00:00,2022-05-04 19:00:00,5,23.623608775293363,24.24920296704732,0.6255941917539564
ZBandEURCHFH1,H1,2022-05-06 12:00:00,2022-05-10 12:00:00,43,-42.21649243316743,-40.33428448479972,1.882207948367713
ZBandEURCHFH1,H1,2022-05-11 10:00:00,2022-05-12 02:00:00,13,24.161177190090022,25.051321646394243,0.8901444563042209
ZBandEURCHFH1,H1,2022-05-12 09:00:00,2022-05-13 01:00:00,14,15.282079995519707,16.20529323489271,0.9232132393730039
ZBandEURCHFH1,H1,2022-05-16 09:00:00,2022-05-17 06:00:00,17,25.207288849483064,26.229708438062417,1.022419588579353
ZBandEURCHFH1,H1,2022-05-17 18:00:00,2022-05-18 14:00:00,16,74.31933274449825,75.30868355000882,0.9893508055105701
ZBandEURCHFH1,H1,2022-05-18 16:00:00,2022-05-20 08:00:00,33,-98.54991844715998,-96.9983983294801,1.5515201176798823
ZBandEURCHFH1,H1,2022-05-23 10:00:00,2022-05-23 12:00:00,2,39.78191106420974,40.308298906757344,0.5263878425476072
ZBandEURCHFH1,H1,2022-05-25 09:00:00,2022-05-26 02:00:00,13,12.402445580742699,13.292590037046919,0.8901444563042209
ZBandEURCHFH1,H1,2022-05-30 11:00:00,2022-05-31 08:00:00,14,23.533341467813443,24.45655470718645,0.9232132393730039
ZBandEURCHFH1,H1,2022-06-06 16:00:00,2022-06-08 06:00:00,31,-44.62228522751323,-43.136902675970916,1.4853825515423162
ZBandEURCHFH1,H1,2022-06-08 09:00:00,2022-06-09 12:00:00,22,-15.03243967586361,-13.844676171940343,1.1877635039232683
ZBandEURCHFH1,H1,2022-06-09 15:00:00,2022-06-13 09:00:00,36,-33.43661884384309,-31.78589237695686,1.6507264668862316
ZBandEURCHFH1,H1,2022-06-14 16:00:00,2022-06-15 12:00:00,16,13.346322644922745,14.335673450433315,0.9893508055105701
ZBandEURCHFH1,H1,2022-06-16 09:00:00,2022-06-17 15:00:00,28,-24.457993166631397,-23.07181696429543,1.386176202335967
ZBandEURCHFH1,H1,2022-06-21 10:00:00,2022-06-21 16:00:00,6,35.703927605703996,36.362590580526735,0.6586629748227394
ZBandEURCHFH1,H1,2022-06-23 13:00:00,2022-06-24 16:00:00,23,-14.236026643637883,-13.015194356645832,1.2208322869920516
ZBandEURCHFH1,H1,2022-06-28 15:00:00,2022-06-30 09:00:00,36,-77.99176378537793,-76.3410373184917,1.6507264668862316
ZBandEURCHFH1,H1,2022-07-04 13:00:00,2022-07-05 06:00:00,11,22.64119761411671,23.465204504283363,0.8240068901666547
ZBandEURCHFH1,H1,2022-07-05 09:00:00,2022-07-07 08:00:00,41,-35.567887005766835,-33.75181662353669,1.816070382230147
ZBandEURCHFH1,H1,2022-07-08 15:00:00,2022-07-11 06:00:00,12,10.250545124124924,11.107620797360362,0.8570756732354379
ZBandEURCHFH1,H1,2022-07-11 15:00:00,2022-07-12 10:00:00,16,-8.250128092089088,-7.260777286578519,0.9893508055105701
ZBandEURCHFH1,H1,2022-07-13 09:00:00,2022-07-13 14:00:00,5,51.24825440669721,51.87384859845116,0.6255941917539564
ZBandEURCHFH1,H1,2022-07-18 08:00:00,2022-07-19 12:00:00,25,-9.817400353638886,-8.530430500509269,1.2869698531296176
ZBandEURCHFH1,H1,2022-07-20 12:00:00,2022-07-20 15:00:00,3,44.732411430173265,45.29186805578966,0.5594566256163902
ZBandEURCHFH1,H1,2022-07-25 11:00:00,2022-07-26 08:00:00,18,17.93194372826963,18.987432099917765,1.0554883716481362
ZBandEURCHFH1,H1,2022-07-26 11:00:00,2022-07-27 10:00:00,21,-33.650020738717096,-32.49532601786261,1.1546947208544855
ZBandEURCHFH1,H1,2022-07-27 20:00:00,2022-07-28 09:00:00,10,45.64927845234785,46.44021655944572,0.7909381070978717
ZBandEURCHFH1,H1,2022-07-28 14:00:00,2022-07-29 07:00:00,14,33.20763181476656,34.13084505413956,0.9232132393730039
ZBandEURCHFH1,H1,2022-08-01 18:00:00,2022-08-02 07:00:00,10,19.294105446401005,20.085043553498878,0.7909381070978717
ZBandEURCHFH1,H1,2022-08-03 09:00:00,2022-08-04 11:00:00,24,2.307628694710396,3.5615297647712305,1.2539010700608346
ZBandEURCHFH1,H1,2022-08-08 12:00:00,2022-08-09 09:00:00,18,-12.187423956712658,-11.131935585064522,1.0554883716481362
ZBandEURCHFH1,H1,2022-08-10 08:00:00,2022-08-10 14:00:00,6,23.393499138955722,24.05216211377846,0.6586629748227394
ZBandEURCHFH1,H1,2022-08-12 13:00:00,2022-08-16 09:00:00,40,-46.89685510101748,-45.11385350185611,1.7830015991613637
ZBandEURCHFH1,H1,2022-08-16 14:00:00,2022-08-18 12:00:00,40,-16.859744768018558,-15.076743168857194,1.7830015991613637
ZBandEURCHFH1,H1,2022-08-18 17:00:00,2022-08-23 08:00:00,53,-57.489183813808175,-55.27628803475263,2.2128957790555437
ZBandEURCHFH1,H1,2022-08-23 14:00:00,2022-08-24 05:00:00,13,28.97078738740878,29.860931843713,0.8901444563042209
ZBandEURCHFH1,H1,2022-08-24 10:00:00,2022-08-24 13:00:00,3,36.37112852770791,36.9305851533243,0.5594566256163902
ZBandEURCHFH1,H1,2022-08-26 10:00:00,2022-08-28 23:00:00,11,16.585461806516026,17.40946869668268,0.8240068901666547
ZBandEURCHFH1,H1,2022-08-29 12:00:00,2022-09-01 06:00:00,58,-118.34163333826685,-115.96339364386739,2.378239694399459
ZBandEURCHFH1,H1,2022-09-02 11:00:00,2022-09-02 17:00:00,6,51.00573936265975,51.66440233748249,0.6586629748227394
ZBandEURCHFH1,H1,2022-09-06 08:00:00,2022-09-06 10:00:00,2,27.040331215628733,27.56671905817634,0.5263878425476072
ZBandEURCHFH1,H1,2022-09-08 14:00:00,2022-09-12 03:00:00,31,-7.7570687238784455,-6.271686172336129,1.4853825515423162
ZBandEURCHFH1,H1,2022-09-12 08:00:00,2022-09-12 10:00:00,2,52.21344604078999,52.739833883337596,0.5263878425476072
ZBandEURCHFH1,H1,2022-09-13 15:00:00,2022-09-14 09:00:00,17,-1.8396379858882148,-0.8172183973088618,1.022419588579353
ZBandEURCHFH1,H1,2022-09-15 11:00:00,2022-09-15 14:00:00,3,68.60361919040608,69.16307581602247,0.5594566256163902
ZBandEURCHFH1,H1,2022-09-16 16:00:00,2022-09-19 09:00:00,15,20.021074399464116,20.977356421905903,0.956282022441787
ZBandEURCHFH1,H1,2022-09-20 13:00:00,2022-09-22 07:00:00,38,-15.939978737357226,-14.223114704333428,1.7168640330237976
ZBandEURCHFH1,H1,2022-09-22 09:00:00,2022-09-23 06:00:00,18,18.79416420195654,19.849652573604676,1.0554883716481362
ZBandEURCHFH1,H1,2022-09-28 11:00:00,2022-09-28 17:00:00,6,31.598095162922206,32.256758137744946,0.6586629748227394
ZBandEURCHFH1,H1,2022-09-29 15:00:00,2022-09-30 10:00:00,17,18.001093666119658,19.02351325469901,1.022419588579353
ZBandEURCHFH1,H1,2022-09-30 16:00:00,2022-10-05 03:00:00,54,-145.7379344926726,-143.49196993054827,2.2459645621243265
ZBandEURCHFH1,H1,2022-10-05 14:00:00,2022-10-06 12:00:00,19,-5.790187486621014,-4.701630331904095,1.0885571547169193
ZBandEURCHFH1,H1,2022-10-13 09:00:00,2022-10-14 07:00:00,21,-51.10976377852817,-49.95506905767368,1.1546947208544855
ZBandEURCHFH1,H1,2022-10-17 18:00:00,2022-10-19 03:00:00,27,5.744021004582814,7.097128423849998,1.3531074192671837
ZBandEURCHFH1,H1,2022-10-21 10:00:00,2022-10-21 16:00:00,6,19.729413602513077,20.388076577335816,0.6586629748227394
ZBandEURCHFH1,H1,2022-10-24 16:00:00,2022-10-26 08:00:00,35,-21.581270565800914,-19.963612881983465,1.6176576838174483
ZBandEURCHFH1,H1,2022-10-26 17:00:00,2022-10-27 12:00:00,17,40.876076539084444,41.8984961276638,1.022419588579353
ZBandEURCHFH1,H1,2022-10-27 13:00:00,2022-10-28 09:00:00,18,-2.6080746284664036,-1.5525862568182673,1.0554883716481362
ZBandEURCHFH1,H1,2022-10-31 17:00:00,2022-11-01 05:00:00,10,27.45518073185352,28.246118838951393,0.7909381070978717
ZBandEURCHFH1,H1,2022-11-01 10:00:00,2022-11-02 08:00:00,19,9.141167918077667,10.229725072794587,1.0885571547169193
ZBandEURCHFH1,H1,2022-11-02 13:00:00,2022-11-03 08:00:00,18,18.744744241683296,19.80023261333143,1.0554883716481362
ZBandEURCHFH1,H1,2022-11-04 12:00:00,2022-11-04 14:00:00,2,18.423058703524475,18.949446546072082,0.5263878425476072
ZBandEURCHFH1,H1,2022-11-08 18:00:00,2022-11-09 07:00:00,11,14.051336500636753,14.875343390803407,0.8240068901666547
ZBandEURCHFH1,H1,2022-11-09 13:00:00,2022-11-10 13:00:00,23,3.7183676177675618,4.939199904759613,1.2208322869920516
ZBandEURCHFH1,H1,2022-11-11 15:00:00,2022-11-14 14:00:00,20,-1.0460237877971226,0.07560214998857968,1.1216259377857023
ZBandEURCHFH1,H1,2022-11-15 09:00:00,2022-11-15 18:00:00,9,34.84448828376632,35.602357607795405,0.7578693240290886
ZBandEURCHFH1,H1,2022-11-17 16:00:00,2022-11-18 08:00:00,15,9.17232802514178,10.128610047583567,0.956282022441787
ZBandEURCHFH1,H1,2022-11-22 14:00:00,2022-11-22 21:00:00,7,43.0539840776813,43.745715835572824,0.6917317578915225
ZBandEURCHFH1,H1,2022-11-23 17:00:00,2022-11-24 02:00:00,7,33.15793462929582,33.84966638718735,0.6917317578915225
ZBandEURCHFH1,H1,2022-11-28 12:00:00,2022-11-28 15:00:00,3,47.250961366192314,47.810417991808706,0.5594566256163902
ZBandEURCHFH1,H1,2022-11-30 17:00:00,2022-11-30 20:00:00,3,56.75529639200649,57.314753017622884,0.5594566256163902
ZBandEURCHFH1,H1,2022-12-06 20:00:00,2022-12-07 08:00:00,10,13.215609184702165,14.006547291800038,0.7909381070978717
ZBandEURCHFH1,H1,2022-12-09 12:00:00,2022-12-12 06:00:00,17,7.389879730398524,8.412299318977878,1.022419588579353
ZBandEURCHFH1,H1,2022-12-14 17:00:00,2022-12-14 21:00:00,4,32.370208874026,32.962734282711175,0.5925254086851732
ZBandEURCHFH1,H1,2022-12-19 20:00:00,2022-12-21 01:00:00,24,-11.879651444801008,-10.625750374740173,1.2539010700608346
ZBandEURCHFH1,H1,2022-12-22 13:00:00,2022-12-27 09:00:00,35,-50.44162364038883,-48.823965956571385,1.6176576838174483
ZBandEURCHFH1,H1,2022-12-28 14:00:00,2022-12-29 17:00:00,24,-1.005180180510689,0.24872088955014562,1.2539010700608346
ZBandEURCHFH1,H1,2022-12-30 17:00:00,2023-01-03 01:00:00,6,28.99164217566376,29.6503051504865,0.6586629748227394
ZBandEURCHFH1,H1,2023-01-06 10:00:00,2023-01-09 07:00:00,19,4.769493403113462,5.858050557830381,1.0885571547169193
ZBandEURCHFH1,H1,2023-01-11 13:00:00,2023-01-13 10:00:00,41,-87.39833228118299,-85.58226189895284,1.816070382230147
ZBandEURCHFH1,H1,2023-01-17 09:00:00,2023-01-19 07:00:00,43,-104.63584134588308,-102.75363339751537,1.882207948367713
ZBandEURCHFH1,H1,2023-01-19 11:00:00,2023-01-19 15:00:00,4,33.502097390668254,34.09462279935343,0.5925254086851732
ZBandEURCHFH1,H1,2023-01-20 10:00:00,2023-01-24 07:00:00,38,-48.3019808929124,-46.5851168598886,1.7168640330237976
ZBandEURCHFH1,H1,2023-01-24 14:00:00,2023-01-25 10:00:00,18,34.79319132795687,35.84867969960501,1.0554883716481362
ZBandEURCHFH1,H1,2023-01-25 13:00:00,2023-01-26 18:00:00,28,3.206942365865833,4.5931185682018,1.386176202335967
ZBandEURCHFH1,H1,2023-01-30 14:00:00,2023-01-31 13:00:00,19,18.142272193798256,19.230829348515176,1.0885571547169193
ZBandEURCHFH1,H1,2023-01-31 16:00:00,2023-02-01 13:00:00,17,3.894275476084927,4.91669506466428,1.022419588579353
ZBandEURCHFH1,H1,2023-02-02 15:00:00,2023-02-03 08:00:00,15,43.3537379458668,44.31001996830859,0.956282022441787
ZBandEURCHFH1,H1,2023-02-03 15:00:00,2023-02-06 05:00:00,12,40.945411478346514,41.80248715158195,0.8570756732354379
ZBandEURCHFH1,H1,2023-02-07 11:00:00,2023-02-09 08:00:00,38,-47.63898706107544,-45.922123028051644,1.7168640330237976
ZBandEURCHFH1,H1,2023-02-09 12:00:00,2023-02-10 06:00:00,15,4.846280384815544,5.802562407257331,0.956282022441787
ZBandEURCHFH1,H1,2023-02-10 13:00:00,2023-02-13 08:00:00,18,-0.37233418326282197,0.6831541883853143,1.0554883716481362
ZBandEURCHFH1,H1,2023-02-13 13:00:00,2023-02-13 15:00:00,2,25.286194017537508,25.812581860085114,0.5263878425476072
ZBandEURCHFH1,H1,2023-02-14 12:00:00,2023-02-15 10:00:00,19,-3.9450083577375787,-2.8564512030206597,1.0885571547169193
ZBandEURCHFH1,H1,2023-02-17 02:00:00,2023-02-17 18:00:00,15,-3.696813516218625,-2.740531493776838,0.956282022441787
ZBandEURCHFH1,H1,2023-02-21 16:00:00,2023-02-22 06:00:00,11,21.456437573190833,22.280444463357487,0.8240068901666547
ZBandEURCHFH1,H1,2023-02-23 14:00:00,2023-02-24 12:00:00,19,8.386888171092185,9.475445325809105,1.0885571547169193
ZBandEURCHFH1,H1,2023-02-24 18:00:00,2023-02-27 13:00:00,16,-5.384874994224811,-4.395524188714241,0.9893508055105701
ZBandEURCHFH1,H1,2023-02-28 09:00:00,2023-03-02 09:00:00,42,-54.35494849970713,-52.5058093344082,1.8491391652989297
ZBandEURCHFH1,H1,2023-03-09 23:00:00,2023-03-13 04:00:00,28,-46.58031129513299,-45.19413509279702,1.386176202335967
ZBandEURCHFH1,H1,2023-03-13 11:00:00,2023-03-14 04:00:00,15,19.730530404684036,20.686812427125822,0.956282022441787
ZBandEURCHFH1,H1,2023-03-15 14:00:00,2023-03-15 17:00:00,3,95.23999956364595,95.79945618926234,0.5594566256163902
ZBandEURCHFH1,H1,2023-03-17 17:00:00,2023-03-20 06:00:00,10,33.3015270237769,34.09246513087477,0.7909381070978717
ZBandEURCHFH1,H1,2023-03-20 11:00:00,2023-03-21 14:00:00,24,-28.444408838612574,-27.19050776855174,1.2539010700608346
ZBandEURCHFH1,H1,2023-03-22 19:00:00,2023-03-23 08:00:00,12,17.202492562296996,18.059568235532435,0.8570756732354379
ZBandEURCHFH1,H1,2023-03-23 19:00:00,2023-03-27 12:00:00,35,-48.128053197249436,-46.51039551343199,1.6176576838174483
ZBandEURCHFH1,H1,2023-03-28 08:00:00,2023-03-29 14:00:00,24,-44.409566522095716,-43.15566545203488,1.2539010700608346
ZBandEURCHFH1,H1,2023-03-31 10:00:00,2023-03-31 11:00:00,1,20.501680959403565,20.99500001888239,0.4933190594788241
ZBandEURCHFH1,H1,2023-03-31 15:00:00,2023-04-03 06:00:00,11,13.561714756091982,14.385721646258636,0.8240068901666547
ZBandEURCHFH1,H1,2023-04-04 17:00:00,2023-04-06 16:00:00,38,-38.03831811526729,-36.32145408224349,1.7168640330237976
ZBandEURCHFH1,H1,2023-04-11 09:00:00,2023-04-11 12:00:00,3,15.448946655737016,16.008403281353406,0.5594566256163902
ZBandEURCHFH1,H1,2023-04-12 14:00:00,2023-04-13 01:00:00,7,13.2461478940743,13.937879651965822,0.6917317578915225
ZBandEURCHFH1,H1,2023-04-13 08:00:00,2023-04-14 06:00:00,17,-4.157091032375536,-3.134671443796184,1.022419588579353
ZBandEURCHFH1,H1,2023-04-18 08:00:00,2023-04-19 09:00:00,19,1.8616074285763433,2.9501645832932626,1.0885571547169193
ZBandEURCHFH1,H1,2023-04-20 07:00:00,2023-04-21 14:00:00,26,-19.004766178758658,-17.684727542560257,1.320038636198401
ZBandEURCHFH1,H1,2023-04-26 09:00:00,2023-04-28 01:00:00,32,-29.20921946092532,-27.690768126314218,1.518451334611099
ZBandEURCHFH1,H1,2023-04-28 12:00:00,2023-04-28 19:00:00,7,15.188681418522597,15.88041317641412,0.6917317578915225
ZBandEURCHFH1,H1,2023-05-02 08:00:00,2023-05-02 13:00:00,5,21.81875068923799,22.44434488099195,0.6255941917539564
ZBandEURCHFH1,H1,2023-05-03 23:00:00,2023-05-04 07:00:00,7,22.157201894240004,22.848933652131524,0.6917317578915225
ZBandEURCHFH1,H1,2023-05-04 16:00:00,2023-05-05 06:00:00,9,31.154394196405228,31.912263520434315,0.7578693240290886
ZBandEURCHFH1,H1,2023-05-05 10:00:00,2023-05-08 06:00:00,16,32.715281738875525,33.704632544386094,0.9893508055105701
ZBandEURCHFH1,H1,2023-05-09 00:00:00,2023-05-10 15:00:00,28,-17.28761276106221,-15.901436558726244,1.386176202335967
ZBandEURCHFH1,H1,2023-05-12 09:00:00,2023-05-12 13:00:00,4,21.591649969529968,22.18417537821514,0.5925254086851732
ZBandEURCHFH1,H1,2023-05-22 01:00:00,2023-05-22 15:00:00,14,-4.081448184270375,-3.1582349448973708,0.9232132393730039
ZBandEURCHFH1,H1,2023-05-24 13:00:00,2023-05-25 00:00:00,7,15.906398527969424,16.598130285860947,0.6917317578915225
ZBandEURCHFH1,H1,2023-05-29 12:00:00,2023-05-30 13:00:00,14,16.792804593445677,17.716017832818682,0.9232132393730039
ZBandEURCHFH1,H1,2023-05-31 01:00:00,2023-06-01 07:00:00,25,2.6537646422971632,3.940734495426781,1.2869698531296176
ZBandEURCHFH1,H1,2023-06-01 15:00:00,2023-06-02 03:00:00,8,14.237044213421,14.961844754381305,0.7248005409603056
ZBandEURCHFH1,H1,2023-06-05 16:00:00,2023-06-06 14:00:00,14,1.7453322159899731,2.668545455362977,0.9232132393730039
ZBandEURCHFH1,H1,2023-06-07 16:00:00,2023-06-08 12:00:00,15,24.09242365092665,25.04870567336844,0.956282022441787
ZBandEURCHFH1,H1,2023-06-12 10:00:00,2023-06-13 15:00:00,23,-31.75638792547036,-30.535555638478307,1.2208322869920516
ZBandEURCHFH1,H1,2023-06-14 14:00:00,2023-06-14 19:00:00,5,23.98241367492895,24.608007866682907,0.6255941917539564
ZBandEURCHFH1,H1,2023-06-20 07:00:00,2023-06-21 08:00:00,20,-1.6143843915092948,-0.49275845372359256,1.1216259377857023
ZBandEURCHFH1,H1,2023-06-22 09:00:00,2023-06-22 19:00:00,10,22.0020863125178,22.793024419615673,0.7909381070978717
ZBandEURCHFH1,H1,2023-06-23 09:00:00,2023-06-26 17:00:00,25,-4.845952930291521,-3.5589830771619027,1.2869698531296176
ZBandEURCHFH1,H1,2023-06-28 12:00:00,2023-06-28 14:00:00,2,35.77301261148276,36.29940045403037,0.5263878425476072
ZBandEURCHFH1,H1,2023-07-03 10:00:00,2023-07-03 14:00:00,4,22.914871397761562,23.507396806446735,0.5925254086851732
ZBandEURCHFH1,H1,2023-07-11 08:00:00,2023-07-13 19:00:00,49,-74.12511276516082,-72.0444921183804,2.080620646780411
ZBandEURCHFH1,H1,2023-07-14 14:00:00,2023-07-17 08:00:00,12,25.300481690523018,26.157557363758457,0.8570756732354379
ZBandEURCHFH1,H1,2023-07-18 14:00:00,2023-07-19 08:00:00,13,8.107565164212424,8.997709620516645,0.8901444563042209
ZBandEURCHFH1,H1,2023-07-20 16:00:00,2023-07-21 11:00:00,13,24.195318749316126,25.085463205620346,0.8901444563042209
ZBandEURCHFH1,H1,2023-07-24 09:00:00,2023-07-25 00:00:00,11,16.18765126318328,17.011658153349934,0.8240068901666547
ZBandEURCHFH1,H1,2023-07-25 16:00:00,2023-07-27 11:00:00,28,-6.132979219736383,-4.746803017400415,1.386176202335967
ZBandEURCHFH1,H1,2023-07-28 08:00:00,2023-07-31 14:00:00,25,-1.9136071221470505,-0.626637269017433,1.2869698531296176
ZBandEURCHFH1,H1,2023-08-02 09:00:00,2023-08-02 14:00:00,5,45.901925466850216,46.52751965860417,0.6255941917539564
ZBandEURCHFH1,H1,2023-08-04 16:00:00,2023-08-08 00:00:00,18,11.779193135299495,12.834681506947632,1.0554883716481362
ZBandEURCHFH1,H1,2023-08-08 15:00:00,2023-08-09 08:00:00,9,23.657115787980352,24.41498511200944,0.7578693240290886
ZBandEURCHFH1,H1,2023-08-09 12:00:00,2023-08-10 11:00:00,15,5.909712143839728,6.865994166281515,0.956282022441787
ZBandEURCHFH1,H1,2023-08-11 16:00:00,2023-08-15 13:00:00,30,-15.440769562699966,-13.988455794226434,1.452313768473533
ZBandEURCHFH1,H1,2023-08-16 09:00:00,2023-08-16 14:00:00,5,7.543926113874305,8.16952030562826,0.6255941917539564
ZBandEURCHFH1,H1,2023-08-18 16:00:00,2023-08-21 07:00:00,9,14.550208623993798,15.308077948022888,0.7578693240290886
ZBandEURCHFH1,H1,2023-08-22 11:00:00,2023-08-24 07:00:00,29,-10.281314137129314,-8.862069151724564,1.41924498540475
ZBandEURCHFH1,H1,2023-08-30 16:00:00,2023-08-31 16:00:00,13,13.7661718283833,14.65631628468752,0.8901444563042209
ZBandEURCHFH1,H1,2023-09-01 16:00:00,2023-09-06 07:00:00,32,-9.53603946256814,-8.017588127957042,1.518451334611099
